train_loss,valid_loss,accuracy,roc_auc_score,precision_score,specificity,recall_score,f1_score
0.5750965476036072,0.6861221790313721,0.5581395626068115,0.6103896103896105,0.5405405405405406,0.19047619047619047,0.9090909090909091,0.6779661016949152
0.5829657316207886,0.681118905544281,0.5813953280448914,0.6406926406926408,0.5555555555555556,0.23809523809523808,0.9090909090909091,0.6896551724137931
0.5535328388214111,0.690312922000885,0.5348837375640869,0.6320346320346321,0.525,0.09523809523809523,0.9545454545454546,0.6774193548387096
0.5493590235710144,0.7385683059692383,0.5581395626068115,0.6017316017316018,0.5428571428571428,0.23809523809523808,0.8636363636363636,0.6666666666666666
0.5229899883270264,0.8028156161308289,0.604651153087616,0.5930735930735931,0.5925925925925926,0.47619047619047616,0.7272727272727273,0.6530612244897959
0.5150824189186096,0.7942259907722473,0.6511628031730652,0.6147186147186147,0.6296296296296297,0.5238095238095238,0.7727272727272727,0.6938775510204082
0.49972856044769287,1.135770559310913,0.5813953280448914,0.5887445887445888,0.625,0.7142857142857143,0.45454545454545453,0.5263157894736842
0.48917967081069946,0.9071559309959412,0.5348837375640869,0.5952380952380952,0.5384615384615384,0.42857142857142855,0.6363636363636364,0.5833333333333334
0.4725968539714813,1.070314884185791,0.6279069781303406,0.6060606060606061,0.625,0.5714285714285714,0.6818181818181818,0.6521739130434783
0.4670466482639313,1.34746253490448,0.5813953280448914,0.5952380952380953,0.6,0.6190476190476191,0.5454545454545454,0.5714285714285714
0.46876829862594604,1.2157683372497559,0.5813953280448914,0.5692640692640694,0.625,0.7142857142857143,0.45454545454545453,0.5263157894736842
0.4641762673854828,2.524395227432251,0.5813953280448914,0.5800865800865801,0.7,0.8571428571428571,0.3181818181818182,0.4375
0.4563504755496979,0.8626125454902649,0.5813953280448914,0.6428571428571428,0.5555555555555556,0.23809523809523808,0.9090909090909091,0.6896551724137931
0.4511415958404541,1.3338360786437988,0.604651153087616,0.6103896103896104,0.631578947368421,0.6666666666666666,0.5454545454545454,0.5853658536585366
0.4328722655773163,1.7618227005004883,0.5348837375640869,0.5606060606060607,0.6,0.8095238095238095,0.2727272727272727,0.375
0.4366745352745056,1.5403980016708374,0.5813953280448914,0.5541125541125541,0.625,0.7142857142857143,0.45454545454545453,0.5263157894736842
