train_loss,valid_loss,accuracy,roc_auc_score,precision_score,specificity,recall_score,f1_score
0.6826513409614563,0.6903911232948303,0.5116279125213623,0.5714285714285714,0.5116279069767442,0.0,1.0,0.676923076923077
0.6438944935798645,0.6930531859397888,0.5116279125213623,0.6298701298701299,0.5116279069767442,0.0,1.0,0.676923076923077
0.6156265139579773,0.6838733553886414,0.5348837375640869,0.6645021645021645,0.5238095238095238,0.047619047619047616,1.0,0.6875
0.579707145690918,0.6736935377120972,0.6744186282157898,0.6688311688311688,0.625,0.42857142857142855,0.9090909090909091,0.7407407407407407
0.5672274827957153,0.7462785243988037,0.604651153087616,0.6688311688311689,0.6470588235294118,0.7142857142857143,0.5,0.5641025641025641
0.5531197786331177,0.8437660336494446,0.604651153087616,0.6688311688311688,0.6470588235294118,0.7142857142857143,0.5,0.5641025641025641
0.5333623290061951,1.0692178010940552,0.604651153087616,0.6515151515151515,0.6470588235294118,0.7142857142857143,0.5,0.5641025641025641
0.5192636251449585,1.1884610652923584,0.5348837375640869,0.6341991341991342,0.5714285714285714,0.7142857142857143,0.36363636363636365,0.4444444444444444
0.5004104375839233,1.0020424127578735,0.5813953280448914,0.6558441558441559,0.625,0.7142857142857143,0.45454545454545453,0.5263157894736842
0.519307553768158,0.9199578762054443,0.604651153087616,0.6406926406926406,0.5806451612903226,0.38095238095238093,0.8181818181818182,0.6792452830188679
0.5065950751304626,1.1825501918792725,0.5348837375640869,0.6861471861471862,0.625,0.8571428571428571,0.22727272727272727,0.3333333333333333
0.4931466281414032,1.3558918237686157,0.604651153087616,0.6731601731601732,0.6923076923076923,0.8095238095238095,0.4090909090909091,0.5142857142857142
0.4891465902328491,1.6422297954559326,0.604651153087616,0.6645021645021645,0.6923076923076923,0.8095238095238095,0.4090909090909091,0.5142857142857142
0.49005135893821716,5.498378753662109,0.5116279125213623,0.670995670995671,1.0,1.0,0.045454545454545456,0.08695652173913043
0.47849246859550476,1.2531238794326782,0.5813953280448914,0.6709956709956709,0.5769230769230769,0.47619047619047616,0.6818181818181818,0.625
0.4685511291027069,1.1725527048110962,0.6744186282157898,0.6796536796536797,0.7222222222222222,0.7619047619047619,0.5909090909090909,0.65
0.4692729413509369,1.176106333732605,0.5116279125213623,0.5238095238095238,0.5135135135135135,0.14285714285714285,0.8636363636363636,0.6440677966101694
0.463223934173584,1.5805392265319824,0.604651153087616,0.6948051948051948,0.8571428571428571,0.9523809523809523,0.2727272727272727,0.41379310344827586
0.4565778374671936,2.2482426166534424,0.5348837375640869,0.6623376623376623,0.6666666666666666,0.9047619047619048,0.18181818181818182,0.2857142857142857
0.4447422921657562,1.2929342985153198,0.6279069781303406,0.6515151515151516,0.7142857142857143,0.8095238095238095,0.45454545454545453,0.5555555555555556
0.42798835039138794,1.4951804876327515,0.5348837375640869,0.761904761904762,0.6666666666666666,0.9047619047619048,0.18181818181818182,0.2857142857142857
0.42062807083129883,3.026113510131836,0.5581395626068115,0.6796536796536796,0.6666666666666666,0.8571428571428571,0.2727272727272727,0.3870967741935484
0.4303825795650482,0.7660800814628601,0.5581395626068115,0.5606060606060606,0.5517241379310345,0.38095238095238093,0.7272727272727273,0.6274509803921569
0.4449625015258789,7.048406600952148,0.5116279125213623,0.5952380952380952,1.0,1.0,0.045454545454545456,0.08695652173913043
0.4373440146446228,0.954380452632904,0.604651153087616,0.6883116883116884,0.6923076923076923,0.8095238095238095,0.4090909090909091,0.5142857142857142
0.4264242649078369,3.552039623260498,0.5116279125213623,0.5974025974025974,0.6666666666666666,0.9523809523809523,0.09090909090909091,0.16
0.4277013838291168,2.198451280593872,0.5116279125213623,0.6558441558441559,0.6,0.9047619047619048,0.13636363636363635,0.2222222222222222
0.44455406069755554,0.691249430179596,0.6279069781303406,0.7186147186147187,0.6666666666666666,0.7142857142857143,0.5454545454545454,0.6
0.4534691870212555,1.6307344436645508,0.4651162922382355,0.48051948051948046,0.3333333333333333,0.9047619047619048,0.045454545454545456,0.08
0.4470367431640625,1.1459895372390747,0.5581395626068115,0.5822510822510822,0.5714285714285714,0.5714285714285714,0.5454545454545454,0.5581395348837209
0.4440666437149048,3.3880369663238525,0.5116279125213623,0.6017316017316017,1.0,1.0,0.045454545454545456,0.08695652173913043
0.45401307940483093,0.9608105421066284,0.6279069781303406,0.725108225108225,0.5882352941176471,0.3333333333333333,0.9090909090909091,0.7142857142857143
0.4590195417404175,1.0995540618896484,0.5581395626068115,0.6147186147186148,0.6153846153846154,0.7619047619047619,0.36363636363636365,0.45714285714285713
0.45114001631736755,1.2419133186340332,0.5116279125213623,0.6190476190476191,0.5333333333333333,0.6666666666666666,0.36363636363636365,0.43243243243243246
0.4327501356601715,0.86069256067276,0.5348837375640869,0.6255411255411255,0.55,0.5714285714285714,0.5,0.5238095238095238
0.41044673323631287,1.0180760622024536,0.6511628031730652,0.6753246753246753,0.8181818181818182,0.9047619047619048,0.4090909090909091,0.5454545454545454
0.4054814279079437,0.9772511124610901,0.6279069781303406,0.6904761904761905,0.625,0.5714285714285714,0.6818181818181818,0.6521739130434783
0.3908655345439911,1.527635097503662,0.4651162922382355,0.47186147186147187,0.4838709677419355,0.23809523809523808,0.6818181818181818,0.5660377358490566
0.3955221474170685,1.0694880485534668,0.6279069781303406,0.6645021645021645,0.6875,0.7619047619047619,0.5,0.5789473684210527
0.38067084550857544,5.063204765319824,0.5348837375640869,0.722943722943723,1.0,1.0,0.09090909090909091,0.16666666666666666
0.3787514567375183,1.684222936630249,0.5348837375640869,0.6320346320346321,0.6666666666666666,0.9047619047619048,0.18181818181818182,0.2857142857142857
0.3835372030735016,0.8928340673446655,0.604651153087616,0.645021645021645,0.6190476190476191,0.6190476190476191,0.5909090909090909,0.6046511627906976
0.37193945050239563,1.8590295314788818,0.604651153087616,0.5670995670995671,0.6190476190476191,0.6190476190476191,0.5909090909090909,0.6046511627906976
0.3635713458061218,1.4082834720611572,0.5116279125213623,0.6666666666666666,0.5555555555555556,0.8095238095238095,0.22727272727272727,0.3225806451612903
0.3472943902015686,1.448186993598938,0.604651153087616,0.6471861471861472,0.6190476190476191,0.6190476190476191,0.5909090909090909,0.6046511627906976
0.35549667477607727,0.980871856212616,0.5581395626068115,0.6298701298701299,0.5652173913043478,0.5238095238095238,0.5909090909090909,0.5777777777777777
0.3319687843322754,1.1395660638809204,0.6279069781303406,0.6666666666666666,0.6875,0.7619047619047619,0.5,0.5789473684210527
0.3162662088871002,1.0942505598068237,0.5581395626068115,0.6212121212121212,0.5789473684210527,0.6190476190476191,0.5,0.5365853658536586
0.3116438388824463,3.3353757858276367,0.4651162922382355,0.619047619047619,0.3333333333333333,0.9047619047619048,0.045454545454545456,0.08
0.3310546576976776,1.2230455875396729,0.4883720874786377,0.512987012987013,0.5,0.38095238095238093,0.5909090909090909,0.5416666666666666
0.34354260563850403,1.0600372552871704,0.6279069781303406,0.6017316017316017,0.625,0.5714285714285714,0.6818181818181818,0.6521739130434783
0.3274446129798889,1.030187964439392,0.6744186282157898,0.6991341991341992,0.8333333333333334,0.9047619047619048,0.45454545454545453,0.5882352941176471
0.3269105851650238,1.166401743888855,0.6744186282157898,0.7186147186147187,0.8333333333333334,0.9047619047619048,0.45454545454545453,0.5882352941176471
0.29782021045684814,1.2500200271606445,0.6279069781303406,0.6038961038961039,0.6071428571428571,0.47619047619047616,0.7727272727272727,0.68
0.3243841230869293,1.5565835237503052,0.5813953280448914,0.5476190476190477,0.6428571428571429,0.7619047619047619,0.4090909090909091,0.5
0.3212616443634033,1.1157680749893188,0.5813953280448914,0.6168831168831169,0.6111111111111112,0.6666666666666666,0.5,0.55
0.30122700333595276,1.411795973777771,0.604651153087616,0.6125541125541125,0.631578947368421,0.6666666666666666,0.5454545454545454,0.5853658536585366
0.29032543301582336,1.2883024215698242,0.604651153087616,0.6515151515151515,0.7272727272727273,0.8571428571428571,0.36363636363636365,0.48484848484848486
0.2612842619419098,1.8496261835098267,0.5116279125213623,0.6774891774891775,0.5555555555555556,0.8095238095238095,0.22727272727272727,0.3225806451612903
0.2752941846847534,0.901585578918457,0.6744186282157898,0.7294372294372296,0.7,0.7142857142857143,0.6363636363636364,0.6666666666666666
0.2576630115509033,1.320430874824524,0.6744186282157898,0.6623376623376623,0.75,0.8095238095238095,0.5454545454545454,0.631578947368421
0.23854441940784454,1.757854700088501,0.5116279125213623,0.5735930735930737,0.5384615384615384,0.7142857142857143,0.3181818181818182,0.4
0.21480794250965118,1.4888685941696167,0.6511628031730652,0.5714285714285715,0.64,0.5714285714285714,0.7272727272727273,0.6808510638297872
0.20777003467082977,1.727555513381958,0.5116279125213623,0.5476190476190477,0.5384615384615384,0.7142857142857143,0.3181818181818182,0.4
0.22614184021949768,1.532470703125,0.604651153087616,0.5974025974025974,0.5806451612903226,0.38095238095238093,0.8181818181818182,0.6792452830188679
0.22942858934402466,1.5665801763534546,0.604651153087616,0.5952380952380952,0.6470588235294118,0.7142857142857143,0.5,0.5641025641025641
0.2096957117319107,1.856161117553711,0.6279069781303406,0.748917748917749,0.8,0.9047619047619048,0.36363636363636365,0.5
0.20999935269355774,1.2143479585647583,0.6279069781303406,0.5735930735930737,0.6153846153846154,0.5238095238095238,0.7272727272727273,0.6666666666666666
0.1874290108680725,1.0440987348556519,0.6279069781303406,0.645021645021645,0.65,0.6666666666666666,0.5909090909090909,0.6190476190476191
0.18430861830711365,1.844202995300293,0.5581395626068115,0.5541125541125541,0.56,0.47619047619047616,0.6363636363636364,0.5957446808510638
0.16936816275119781,1.6151950359344482,0.6279069781303406,0.6493506493506493,0.6875,0.7619047619047619,0.5,0.5789473684210527
0.1677609384059906,0.9904672503471375,0.5348837375640869,0.6038961038961039,0.5555555555555556,0.6190476190476191,0.45454545454545453,0.5
0.16437985002994537,1.3164541721343994,0.5813953280448914,0.5194805194805194,0.5625,0.3333333333333333,0.8181818181818182,0.6666666666666666
0.16152404248714447,1.3007495403289795,0.5813953280448914,0.6341991341991342,0.5769230769230769,0.47619047619047616,0.6818181818181818,0.625
