train_loss,valid_loss,accuracy,roc_auc_score,precision_score,specificity,recall_score,f1_score
0.7329429984092712,0.702584981918335,0.5116279125213623,0.45238095238095244,0.5384615384615384,0.7142857142857143,0.3181818181818182,0.4
0.6908958554267883,0.7063792943954468,0.41860464215278625,0.38961038961038963,0.43478260869565216,0.38095238095238093,0.45454545454545453,0.4444444444444444
0.6635817885398865,0.6694231033325195,0.6511628031730652,0.6623376623376623,0.6129032258064516,0.42857142857142855,0.8636363636363636,0.7169811320754716
0.6326473355293274,0.5939630270004272,0.6744186282157898,0.7792207792207793,0.6666666666666666,0.6190476190476191,0.7272727272727273,0.6956521739130435
0.6047614812850952,0.6351777911186218,0.6511628031730652,0.7662337662337664,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6511627906976745
0.6122042536735535,0.6248947978019714,0.6744186282157898,0.748917748917749,0.6428571428571429,0.5238095238095238,0.8181818181818182,0.72
0.5936798453330994,0.688224196434021,0.6511628031730652,0.683982683982684,0.6,0.3333333333333333,0.9545454545454546,0.7368421052631579
0.576190173625946,0.6576505899429321,0.7209302186965942,0.7619047619047619,0.7083333333333334,0.6666666666666666,0.7727272727272727,0.7391304347826086
0.5749499797821045,1.0367779731750488,0.6511628031730652,0.7900432900432901,0.8181818181818182,0.9047619047619048,0.4090909090909091,0.5454545454545454
0.5495073199272156,0.7134798169136047,0.6744186282157898,0.6774891774891775,0.6428571428571429,0.5238095238095238,0.8181818181818182,0.72
0.5398270487785339,0.8389357924461365,0.604651153087616,0.6818181818181818,0.5806451612903226,0.38095238095238093,0.8181818181818182,0.6792452830188679
0.5301494598388672,0.9334571957588196,0.8139534592628479,0.774891774891775,0.85,0.8571428571428571,0.7727272727272727,0.8095238095238095
0.5112123489379883,1.0718662738800049,0.7674418687820435,0.7727272727272727,0.875,0.9047619047619048,0.6363636363636364,0.7368421052631579
0.49791228771209717,0.6745612025260925,0.7441860437393188,0.7467532467532468,0.7391304347826086,0.7142857142857143,0.7727272727272727,0.7555555555555555
0.486409068107605,1.0440654754638672,0.6511628031730652,0.7597402597402598,0.8181818181818182,0.9047619047619048,0.4090909090909091,0.5454545454545454
0.494265615940094,0.6184698343276978,0.7441860437393188,0.7835497835497836,0.7619047619047619,0.7619047619047619,0.7272727272727273,0.7441860465116279
0.4946056604385376,2.8127243518829346,0.6279069781303406,0.7575757575757577,1.0,1.0,0.2727272727272727,0.42857142857142855
0.4968695640563965,0.7606682777404785,0.6511628031730652,0.7532467532467533,0.7333333333333333,0.8095238095238095,0.5,0.5945945945945946
0.4855317771434784,1.1037226915359497,0.7441860437393188,0.7683982683982684,0.8666666666666667,0.9047619047619048,0.5909090909090909,0.7027027027027027
0.4826714098453522,0.9284658432006836,0.7441860437393188,0.8203463203463204,0.9230769230769231,0.9523809523809523,0.5454545454545454,0.6857142857142857
0.47724729776382446,0.86966872215271,0.6279069781303406,0.777056277056277,0.8,0.9047619047619048,0.36363636363636365,0.5
0.4676837623119354,0.9662582278251648,0.6976743936538696,0.6861471861471861,0.7142857142857143,0.7142857142857143,0.6818181818181818,0.6976744186046512
0.4654950201511383,0.7540572285652161,0.6511628031730652,0.696969696969697,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6511627906976745
0.4585523009300232,1.1767210960388184,0.6279069781303406,0.7683982683982684,0.8,0.9047619047619048,0.36363636363636365,0.5
0.4544296860694885,0.7143723964691162,0.6976743936538696,0.7077922077922079,0.7368421052631579,0.7619047619047619,0.6363636363636364,0.6829268292682927
0.43327265977859497,1.0890229940414429,0.604651153087616,0.7705627705627707,0.7777777777777778,0.9047619047619048,0.3181818181818182,0.45161290322580644
0.42578548192977905,1.457403302192688,0.604651153087616,0.7640692640692641,0.7777777777777778,0.9047619047619048,0.3181818181818182,0.45161290322580644
0.4040287733078003,0.6761850118637085,0.6511628031730652,0.7207792207792207,0.6296296296296297,0.5238095238095238,0.7727272727272727,0.6938775510204082
0.3932977616786957,0.890735387802124,0.6279069781303406,0.6623376623376622,0.6,0.42857142857142855,0.8181818181818182,0.6923076923076923
0.3987131714820862,0.7773247361183167,0.6511628031730652,0.696969696969697,0.6842105263157895,0.7142857142857143,0.5909090909090909,0.6341463414634146
0.4099090099334717,2.7539520263671875,0.604651153087616,0.774891774891775,0.8571428571428571,0.9523809523809523,0.2727272727272727,0.41379310344827586
0.4109392464160919,0.7576078176498413,0.6976743936538696,0.712121212121212,0.6551724137931034,0.5238095238095238,0.8636363636363636,0.7450980392156863
0.4096906781196594,0.7381065487861633,0.6511628031730652,0.6623376623376623,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6511627906976745
0.41755297780036926,0.8248648643493652,0.7441860437393188,0.7727272727272727,0.7391304347826086,0.7142857142857143,0.7727272727272727,0.7555555555555555
0.4189756512641907,0.8761641979217529,0.6279069781303406,0.7337662337662337,0.75,0.8571428571428571,0.4090909090909091,0.5294117647058824
0.4123660922050476,0.9544104933738708,0.6511628031730652,0.7402597402597403,0.7333333333333333,0.8095238095238095,0.5,0.5945945945945946
0.40143972635269165,0.8960364460945129,0.6744186282157898,0.6753246753246753,0.7,0.7142857142857143,0.6363636363636364,0.6666666666666666
0.40590572357177734,1.2664169073104858,0.5813953280448914,0.6428571428571429,0.5625,0.3333333333333333,0.8181818181818182,0.6666666666666666
0.40967249870300293,0.9420017004013062,0.6976743936538696,0.7857142857142857,0.7647058823529411,0.8095238095238095,0.5909090909090909,0.6666666666666666
0.4005022346973419,0.8020626306533813,0.6279069781303406,0.6774891774891775,0.6363636363636364,0.6190476190476191,0.6363636363636364,0.6363636363636364
0.39293599128723145,1.2984554767608643,0.5348837375640869,0.5714285714285714,0.5333333333333333,0.3333333333333333,0.7272727272727273,0.6153846153846154
