train_loss,valid_loss,accuracy,roc_auc_score,precision_score,specificity,recall_score,f1_score
0.661649227142334,0.6951158046722412,0.4883720874786377,0.5064935064935066,0.4883720930232558,0.0,1.0,0.65625
0.6250424981117249,0.6775690913200378,0.6511628031730652,0.6948051948051948,0.6,0.45454545454545453,0.8571428571428571,0.7058823529411765
0.600001871585846,0.6764684319496155,0.5813953280448914,0.6731601731601732,0.5555555555555556,0.45454545454545453,0.7142857142857143,0.625
0.6011832356452942,0.7307752370834351,0.6279069781303406,0.6515151515151516,0.5925925925925926,0.5,0.7619047619047619,0.6666666666666666
0.5792250633239746,0.7718625664710999,0.6511628031730652,0.6796536796536796,0.6071428571428571,0.5,0.8095238095238095,0.6938775510204082
0.5609449148178101,0.6898019909858704,0.6976743936538696,0.696969696969697,0.6818181818181818,0.6818181818181818,0.7142857142857143,0.6976744186046512
0.5506511330604553,0.7615464925765991,0.5813953280448914,0.6818181818181818,0.6,0.7272727272727273,0.42857142857142855,0.5
0.5440465807914734,1.017072319984436,0.5813953280448914,0.6796536796536796,0.6363636363636364,0.8181818181818182,0.3333333333333333,0.4375
0.5395757555961609,1.071254849433899,0.6279069781303406,0.6774891774891775,0.6666666666666666,0.7727272727272727,0.47619047619047616,0.5555555555555556
0.5320006012916565,0.9582282900810242,0.6744186282157898,0.6926406926406926,0.6666666666666666,0.6818181818181818,0.6666666666666666,0.6666666666666666
0.5282917022705078,0.984076201915741,0.6976743936538696,0.7121212121212122,0.6818181818181818,0.6818181818181818,0.7142857142857143,0.6976744186046512
0.5133951902389526,0.9751430749893188,0.604651153087616,0.6926406926406926,0.7,0.8636363636363636,0.3333333333333333,0.45161290322580644
0.5009353160858154,1.9580790996551514,0.5581395626068115,0.6731601731601733,0.625,0.8636363636363636,0.23809523809523808,0.3448275862068966
0.5011983513832092,1.1524962186813354,0.6976743936538696,0.712121212121212,0.6818181818181818,0.6818181818181818,0.7142857142857143,0.6976744186046512
0.49707627296447754,0.9714154005050659,0.7441860437393188,0.70995670995671,0.6785714285714286,0.5909090909090909,0.9047619047619048,0.7755102040816326
0.4670686721801758,2.0738351345062256,0.5348837375640869,0.7121212121212122,0.6666666666666666,0.9545454545454546,0.09523809523809523,0.16666666666666666
0.4646683633327484,1.309525728225708,0.6744186282157898,0.7445887445887446,0.7333333333333333,0.8181818181818182,0.5238095238095238,0.6111111111111112
0.4707355499267578,2.524595260620117,0.5348837375640869,0.7316017316017316,1.0,1.0,0.047619047619047616,0.09090909090909091
0.473349004983902,1.300672173500061,0.6279069781303406,0.7077922077922078,0.6086956521739131,0.5909090909090909,0.6666666666666666,0.6363636363636364
0.4608636200428009,1.9250051975250244,0.5348837375640869,0.6493506493506493,0.5454545454545454,0.7727272727272727,0.2857142857142857,0.375
0.4662356674671173,1.8459893465042114,0.6976743936538696,0.6948051948051948,0.6428571428571429,0.5454545454545454,0.8571428571428571,0.7346938775510204
0.45216137170791626,3.3944478034973145,0.604651153087616,0.7186147186147185,0.75,0.9090909090909091,0.2857142857142857,0.41379310344827586
0.46090173721313477,1.247612714767456,0.6976743936538696,0.7424242424242424,0.6818181818181818,0.6818181818181818,0.7142857142857143,0.6976744186046512
0.46292537450790405,1.241925835609436,0.6279069781303406,0.6948051948051948,0.6923076923076923,0.8181818181818182,0.42857142857142855,0.5294117647058824
0.45745259523391724,1.498101830482483,0.6976743936538696,0.6796536796536796,0.6333333333333333,0.5,0.9047619047619048,0.7450980392156863
0.4337693154811859,1.2573480606079102,0.604651153087616,0.658008658008658,0.625,0.7272727272727273,0.47619047619047616,0.5405405405405406
0.4276106655597687,1.8062834739685059,0.6511628031730652,0.683982683982684,0.625,0.5909090909090909,0.7142857142857143,0.6666666666666666
0.4146278500556946,2.1195476055145264,0.5348837375640869,0.7142857142857143,0.6,0.9090909090909091,0.14285714285714285,0.23076923076923078
0.4169202744960785,0.8573541641235352,0.7441860437393188,0.6883116883116883,0.7083333333333334,0.6818181818181818,0.8095238095238095,0.7555555555555555
0.40028494596481323,1.0439372062683105,0.7906976938247681,0.7316017316017316,0.7307692307692307,0.6818181818181818,0.9047619047619048,0.8085106382978723
0.3827320337295532,1.121435523033142,0.7209302186965942,0.7164502164502164,0.7647058823529411,0.8181818181818182,0.6190476190476191,0.6842105263157895
0.3813117444515228,1.6051291227340698,0.604651153087616,0.7294372294372294,0.6428571428571429,0.7727272727272727,0.42857142857142855,0.5142857142857142
0.40635058283805847,1.7310148477554321,0.6279069781303406,0.7402597402597403,0.7777777777777778,0.9090909090909091,0.3333333333333333,0.4666666666666667
0.38878485560417175,0.752378523349762,0.6744186282157898,0.6926406926406926,0.64,0.5909090909090909,0.7619047619047619,0.6956521739130435
0.3662464916706085,1.6151177883148193,0.6511628031730652,0.6818181818181819,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6511627906976745
0.3653617203235626,0.7845631837844849,0.6279069781303406,0.6645021645021645,0.6,0.5454545454545454,0.7142857142857143,0.6521739130434783
