train_loss,valid_loss,accuracy,roc_auc_score,precision_score,specificity,recall_score,f1_score
0.7034595012664795,0.6899640560150146,0.5348837375640869,0.5606060606060606,0.52,0.45454545454545453,0.6190476190476191,0.5652173913043478
0.6493912935256958,0.6831413507461548,0.4651162922382355,0.6125541125541125,0.4666666666666667,0.2727272727272727,0.6666666666666666,0.5490196078431373
0.6189143657684326,0.6745327711105347,0.5348837375640869,0.6515151515151515,0.5128205128205128,0.13636363636363635,0.9523809523809523,0.6666666666666666
0.6080260276794434,0.6934577822685242,0.6279069781303406,0.6341991341991342,0.5806451612903226,0.4090909090909091,0.8571428571428571,0.6923076923076923
0.5942031741142273,0.7490057945251465,0.604651153087616,0.6103896103896104,0.5833333333333334,0.5454545454545454,0.6666666666666666,0.6222222222222222
0.5787338614463806,0.8200933933258057,0.5581395626068115,0.5627705627705627,0.5555555555555556,0.6363636363636364,0.47619047619047616,0.5128205128205128
0.558989405632019,0.8815865516662598,0.5348837375640869,0.5822510822510822,0.5238095238095238,0.5454545454545454,0.5238095238095238,0.5238095238095238
0.5417395234107971,0.7579260468482971,0.6279069781303406,0.6038961038961038,0.6086956521739131,0.5909090909090909,0.6666666666666666,0.6363636363636364
0.528395414352417,0.6902894377708435,0.6279069781303406,0.670995670995671,0.6470588235294118,0.7272727272727273,0.5238095238095238,0.5789473684210527
0.5098441243171692,0.953223466873169,0.4883720874786377,0.46969696969696967,0.47619047619047616,0.5,0.47619047619047616,0.47619047619047616
0.5121052265167236,1.1513794660568237,0.5348837375640869,0.5584415584415584,0.5555555555555556,0.8181818181818182,0.23809523809523808,0.3333333333333333
0.4935455620288849,3.988487482070923,0.5116279125213623,0.6190476190476191,0.5,0.9545454545454546,0.047619047619047616,0.08695652173913043
0.48051953315734863,0.8476049900054932,0.6511628031730652,0.5779220779220778,0.6875,0.7727272727272727,0.5238095238095238,0.5945945945945946
0.4711528420448303,0.976509153842926,0.604651153087616,0.6060606060606061,0.6,0.6363636363636364,0.5714285714285714,0.5853658536585366
0.4749997556209564,1.5178186893463135,0.44186046719551086,0.46320346320346323,0.4117647058823529,0.5454545454545454,0.3333333333333333,0.3684210526315789
0.4636287987232208,0.8539777398109436,0.4883720874786377,0.551948051948052,0.4666666666666667,0.6363636363636364,0.3333333333333333,0.3888888888888889
0.4563747048377991,1.125870704650879,0.604651153087616,0.5865800865800865,0.625,0.7272727272727273,0.47619047619047616,0.5405405405405406
0.4457381069660187,2.7490434646606445,0.5116279125213623,0.6731601731601732,0.0,1.0,0.0,0.0
